,event,found the placard,126.9449
,event,abnormally quitting the application,204.256
,event,abnormally quitting the application,204.2723
,event,abnormally quitting the application,204.289
,event,abnormally quitting the application,204.3052
,event,abnormally quitting the application,204.3219
,event,abnormally quitting the application,204.3386
,event,abnormally quitting the application,204.3549
204.3716
