415.6134,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1347571,0.7899441,0.1506634,0.5789036
415.7122,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1501503,0.7941973,0.1671017,0.5646084
415.8116,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1525518,0.804742,0.1687204,0.5483171
415.9106,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1482904,0.8222148,0.1582199,0.5262502
416.0262,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1521726,0.850131,0.1564626,0.4792079
416.1254,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1520646,0.8766328,0.1508503,0.4308545
416.2246,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1536268,0.9005119,0.1420217,0.3811915
416.3234,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1516228,0.9179645,0.1180064,0.3470249
416.4228,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1427684,0.9359673,0.07082562,0.3139524
416.5212,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1453154,0.9476603,0.04483221,0.2807373
416.6205,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1430503,0.9591435,0.02407973,0.2429003
416.7194,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.141648,0.9635348,0.02664542,0.2254477
416.8181,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1345495,0.9673697,0.04636656,0.2096252
416.9175,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1273597,0.9705967,0.05943392,0.1954207
417.0156,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1309593,0.9680209,0.07067778,0.2019641
417.1149,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.126712,0.9687699,0.07923643,0.1978649
417.213,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1219685,0.9674783,0.09588559,0.1997882
417.3114,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1231286,0.958438,0.1157775,0.2298511
417.427,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1203266,0.9462613,0.1382611,0.2664486
417.526,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1332914,0.9277303,0.1653949,0.3069105
417.6251,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1471297,0.9036942,0.1870941,0.3559287
417.7249,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1581333,0.8676589,0.1919971,0.4304639
417.8244,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1661001,0.8348151,0.2008812,0.4849138
417.9235,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1622978,0.8047634,0.1821783,0.5411342
418.0225,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1660368,0.7716841,0.1847647,0.5854891
418.1213,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1564366,0.7474202,0.1814204,0.6196589
418.2206,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1610764,0.6919897,0.1922537,0.6769366
418.3194,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1566834,0.6561624,0.194379,0.7121222
418.4187,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.174044,0.6323496,0.2050838,0.726487
418.5176,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1712438,0.6055489,0.2000895,0.7509662
418.6171,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1471932,0.5696042,0.1793226,0.7884975
418.7159,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1486088,0.4633599,0.169181,0.8570827
418.8143,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1574604,0.3775092,0.1673992,0.8970343
418.9138,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.141838,0.3989356,0.1669764,0.8904219
419.0119,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1362636,0.4083853,0.163216,0.8877016
419.1267,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1301304,0.4105853,0.1674255,0.8868227
419.2258,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.120241,0.4386088,0.1711265,0.8740024
419.3247,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1114703,0.5080795,0.1770487,0.8355137
419.4235,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.08878034,0.5874047,0.1480052,0.7906757
419.5219,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.06876032,0.642529,0.1434692,0.7495633
419.6207,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.0826702,0.6751839,0.1342899,0.720596
419.7195,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.07305957,0.7034801,0.12369,0.6960451
419.8178,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.0722761,0.7179108,0.1124129,0.6831862
419.9173,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.07090374,0.7231583,0.1053393,0.6789097
420.0156,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.07037471,0.722729,0.1059344,0.6793292
420.1148,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.06526442,0.7150633,0.1005817,0.6887004
420.2142,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.04624641,0.7059352,0.08654635,0.7014459
420.3127,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.03718163,0.6949533,0.08014055,0.7136069
420.412,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.02256596,0.680496,0.06681765,0.72935
420.5271,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.01097326,0.6759158,0.05206175,0.7350558
420.6252,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,0.01199972,0.6702843,0.03538426,0.7411632
420.7245,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,0.03850639,0.6663734,0.005306773,0.7446042
420.8238,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,0.05186189,0.6698225,-0.01518476,0.7405522
420.9232,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,0.05477441,0.6798128,-0.01730395,0.7311326
421.0217,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,0.05715917,0.683365,-0.01840328,0.7276032
421.1208,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,0.06127474,0.6833585,-0.02176607,0.7271815
421.2198,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,0.06637265,0.6829166,-0.0256876,0.7270211
421.318,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,0.06595719,0.683945,-0.02633631,0.7260683
421.4166,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,0.05977129,0.6873403,-0.02155599,0.723551
421.5159,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,0.04902979,0.7000505,-0.008071993,0.7123623
421.6147,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.01515026,0.7240587,0.0706747,0.6859407
421.7133,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.08507799,0.7453578,0.1666832,0.6398595
421.8122,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1083573,0.7599242,0.2046736,0.607357
421.9115,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1351364,0.7720181,0.2376179,0.5738151
422.0107,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1623271,0.7700027,0.2681893,0.5557161
422.1263,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1679107,0.7747092,0.2722345,0.5454538
422.2253,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1688783,0.7765017,0.2669474,0.5452195
422.3243,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1773657,0.7756174,0.2752156,0.5396437
422.4236,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1911697,0.7698576,0.2939067,0.5332844
422.5229,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.2170433,0.7667632,0.3199986,0.5124134
422.6214,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.2293821,0.7645167,0.3286547,0.5048607
422.7211,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.2281582,0.765839,0.3264465,0.5048437
422.8199,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.228232,0.7680759,0.3261837,0.5015712
422.9178,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.2296013,0.7688957,0.3282816,0.4983109
423.0159,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.2318393,0.7720194,0.3293565,0.4916915
423.1153,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.2322408,0.7739946,0.3288485,0.4887283
423.2143,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.2303747,0.7753984,0.3287947,0.4874204
423.3133,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.2253315,0.7802207,0.3287736,0.4820676
423.4121,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.2206109,0.7869959,0.3271567,0.4742749
423.5111,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.2182424,0.789408,0.3267525,0.4716334
423.6261,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.2049972,0.7899556,0.3119234,0.4864669
423.7246,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1837849,0.7919201,0.276888,0.512268
423.8234,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1763499,0.7860042,0.2747569,0.5249826
423.9222,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1676307,0.7839089,0.2635891,0.5365702
424.0211,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1649966,0.7839785,0.2629817,0.5375819
424.1201,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1559824,0.7969454,0.2622357,0.5213251
424.2194,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1318334,0.8382502,0.27733,0.4506046
424.3175,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1180198,0.8807034,0.2850951,0.3593794
424.4161,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.1070109,0.910346,0.2924442,0.2725715
424.5156,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.09821859,0.9355022,0.2792434,0.1929037
424.6148,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.0917214,0.9616112,0.2381195,0.1009469
424.714,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.08074768,0.979573,0.1841643,-0.000287443
424.8123,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.06852375,0.9828027,0.1649459,-0.04686394
424.9117,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.06576976,0.9828212,0.1494245,-0.08607507
425.0253,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.06084944,0.980515,0.1227086,-0.1408201
425.1243,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.06170679,0.9767244,0.09159619,-0.1838804
425.2225,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.0530358,0.9698071,0.0833446,-0.2229684
425.3221,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.05121321,0.9627027,0.08382741,-0.2520987
425.4205,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.05910902,0.94956,0.06940667,-0.3000409
425.5197,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.06374014,0.935282,0.04888579,-0.3446665
425.6183,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.065411,0.921759,0.03017063,-0.3810138
425.7179,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.06319114,0.9070977,0.02941013,-0.4151094
425.8172,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.05889275,0.8965003,0.02908969,-0.4381467
425.9166,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.05139577,0.885089,0.02370557,-0.4619673
426.0144,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.04695236,0.8748414,0.02552512,-0.4814524
426.1138,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.0463347,0.8725654,0.02426572,-0.485689
426.213,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.04688007,0.8680501,0.02039518,-0.4938373
426.3123,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.04792196,0.8678786,0.02291672,-0.4939279
426.4115,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.04856943,0.8745487,0.03539168,-0.4811997
426.511,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.0440344,0.8922871,0.06209615,-0.4450043
426.6271,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.04455465,0.9037126,0.0825074,-0.4177451
426.7266,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.04433385,0.9106275,0.07096996,-0.4046672
426.8257,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.04903261,0.9164588,0.05456894,-0.3933462
426.9252,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.0534349,0.9213113,0.05430809,-0.3812886
427.0234,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.05579896,0.9227907,0.05663075,-0.3770103
427.1226,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.06019573,0.9209543,0.05425988,-0.3811501
427.2216,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.06771117,0.9120179,0.04398211,-0.4021242
427.3213,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.0662407,0.9040329,0.04407363,-0.4199927
427.4195,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.06213976,0.8913217,0.04506151,-0.4468262
427.5189,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.05766125,0.8781404,0.03607883,-0.4735427
427.6183,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.05883817,0.8665665,0.02086261,-0.4951415
427.7177,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.04508435,0.8602533,0.02698341,-0.5071522
427.8169,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.04533693,0.8615751,0.03159709,-0.504613
427.916,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.03100766,0.8875897,0.06203316,-0.4553842
428.0156,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.03963967,0.917612,0.05171984,-0.3920991
428.1146,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.02231227,0.9440329,0.03690241,-0.3270204
428.2136,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.01329211,0.9614544,0.02408869,-0.273585
428.3126,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,0.000558116,0.9747451,0.04440647,-0.2188601
428.412,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,0.006665509,0.9819324,0.05795172,-0.1800167
428.511,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,0.02261698,0.9854041,0.05816028,-0.1583806
428.6271,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,0.05647497,0.9882634,0.07502344,-0.1204889
428.7265,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,0.03218711,0.9887924,0.1283255,-0.06918266
428.8258,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,0.03390053,0.9950249,0.09293312,-0.01181388
428.9249,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,0.04832313,0.9925008,0.09933626,0.0523406
429.0242,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,0.03322083,0.9825734,0.1461092,0.1099914
429.1221,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,0.0510267,0.973577,0.1358596,0.1763134
429.2214,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,0.05303872,0.9604679,0.1352157,0.237497
429.3203,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,0.03302054,0.9392058,0.1600631,0.3019631
429.4197,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,0.03460344,0.9133593,0.1515089,0.3763273
429.5187,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,0.01760459,0.8874476,0.157586,0.4327743
429.6181,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.01653545,0.8469039,0.1584165,0.5073309
429.7173,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.03800495,0.7823377,0.125302,0.6089357
429.8166,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.04220823,0.7218643,0.09804142,0.683753
429.9155,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.0436417,0.6893156,0.08904917,0.7176416
430.0147,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.04041538,0.6686401,0.08655639,0.7374246
430.1138,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.03748473,0.6576437,0.07789283,0.748353
430.2122,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.04033887,0.6523672,0.07197694,0.7533983
430.3113,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.03686827,0.6218711,0.06791797,0.7792974
430.4263,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.03419288,0.5688788,0.06371181,0.8192365
430.5251,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.03050951,0.5715557,0.06148963,0.8176871
430.6239,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.0280078,0.5887473,0.06278596,0.8053881
430.7224,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.02488163,0.6060877,0.06329533,0.7924848
430.8217,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.02434225,0.6234378,0.06340464,0.7789175
430.9201,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.02251834,0.6377711,0.06150879,0.7674357
431.0186,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.02134434,0.6492385,0.05991165,0.7579211
431.1168,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,-0.01607514,0.6619318,0.05296077,0.747518
431.2156,Maze Immersive,user tracking,n/a,-24.31837,2.08,-13.93146,0,0.7071068,0,0.7071067,0.01719895,0.6641089,0.03621977,0.7465598
