,event,found the placard,142.306
,event,found the mannequin,230.8606
,event,found the mannequin,233.723
,event,found the mannequin,242.5125
,event,found the mannequin,246.7613
,event,found the mannequin,257.2531
,event,found the mannequin,261.5258
,event,found the mannequin,267.775
,event,got out,478.8409
,event,pressed Start button to complete,483.3951
,event,pressed Start button to complete,483.4117
483.5102
